Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Payment_Behaviour,Monthly_Balance,Credit_Score
55,Engineer,15173.47,4,5.0,20,3.0,24,12.0,9.45,7.0,Standard,313.08,31.6,Yes,Low_spent_Small_value_payments,223.56,1
55,Engineer,15173.47,4,5.0,20,3.0,24,12.0,9.45,7.0,Standard,313.08,31.8,Yes,Low_spent_Medium_value_payments,279.78,1
47,Accountant,98509.71,5,6.0,6,1.0,14,9.0,7.38,3.0,Standard,83.94,15.8,No,Low_spent_Large_value_payments,402.65,1
48,Accountant,98509.71,5,6.0,6,1.0,14,9.0,7.38,8.0,Standard,83.94,16.2,No,Low_spent_Small_value_payments,355.6,0
29,Teacher,16798.15,5,6.0,16,3.0,10,14.0,18.75,6.0,Standard,2266.73,8.9,Yes,Low_spent_Small_value_payments,267.95,1
29,Teacher,16798.15,5,6.0,16,3.0,7,14.0,18.75,6.0,Standard,2266.73,8.11,Yes,Low_spent_Small_value_payments,309.78,1
29,Teacher,16798.15,5,6.0,16,3.0,7,14.0,18.75,6.0,Standard,2266.73,9.0,Yes,Low_spent_Small_value_payments,268.47,1
29,Teacher,16798.15,5,6.0,16,3.0,7,14.0,16.75,6.0,Standard,2266.73,9.2,Yes,Low_spent_Small_value_payments,332.91,1
22,Writer,12281.035,8,3.0,15,1.0,13,18.0,20.41,7.0,Standard,928.14,20.1,Yes,Low_spent_Medium_value_payments,279.61,1
22,Writer,12281.035,8,3.0,15,1.0,13,19.0,13.41,7.0,Standard,928.14,21.1,Yes,Low_spent_Medium_value_payments,285.37,1
22,Writer,12281.035,8,3.0,15,1.0,13,18.0,13.41,7.0,Standard,928.14,21.3,Yes,Low_spent_Small_value_payments,304.59,1
22,Writer,12281.035,8,3.0,15,1.0,13,18.0,14.41,7.0,Standard,928.14,21.4,Yes,Low_spent_Small_value_payments,324.03,1
22,Writer,12281.035,8,3.0,15,1.0,13,18.0,13.41,7.0,Standard,928.14,21.5,Yes,Low_spent_Small_value_payments,311.39,1
24,Developer,38684.2,7,5.0,16,3.0,24,20.0,16.24,8.0,Standard,1464.16,5.8,Yes,High_spent_Medium_value_payments,414.83,1
24,Developer,38684.2,7,5.0,16,3.0,20,23.0,22.24,8.0,Standard,1464.16,5.9,Yes,High_spent_Medium_value_payments,417.13,0
24,Developer,38684.2,7,5.0,16,3.0,24,20.0,16.24,8.0,Standard,1464.16,5.1,Yes,Low_spent_Small_value_payments,131.31,0
24,Developer,38684.2,7,5.0,16,3.0,23,18.0,16.24,8.0,Standard,1464.16,6.0,Yes,High_spent_Medium_value_payments,473.44,0
17,Musician,60877.17,6,8.0,27,8.0,46,16.0,5.82,8.0,Bad,1300.13,12.7,Yes,Low_spent_Medium_value_payments,223.92,0
17,Musician,60877.17,6,8.0,27,8.0,46,16.0,7.82,13.0,Bad,1300.13,12.9,Yes,High_spent_Medium_value_payments,328.03,0
17,Musician,60877.17,6,8.0,27,8.0,46,14.0,12.82,13.0,Bad,1300.13,12.1,Yes,Low_spent_Large_value_payments,333.65,0
24,Mechanic,20060.93,7,6.0,14,5.0,21,15.0,17.21,7.0,Standard,1445.82,7.1,Yes,High_spent_Medium_value_payments,309.6,1
37,Manager,34739.35,8,3.0,10,3.0,30,17.0,19.7,8.0,Standard,1408.63,21.11,Yes,High_spent_Medium_value_payments,419.86,2
37,Manager,34739.35,8,3.0,10,3.0,25,17.0,19.7,8.0,Standard,1408.63,22.3,Yes,Low_spent_Small_value_payments,347.49,1
21,Doctor,140794.6,6,7.0,13,3.0,27,10.0,7.81,2.0,Standard,288.92,28.4,No,High_spent_Small_value_payments,460.66,1
21,Doctor,140794.6,6,7.0,13,3.0,23,10.0,7.81,2.0,Standard,288.92,28.6,No,High_spent_Large_value_payments,761.95,1
21,Doctor,140794.6,6,7.0,13,3.0,27,12.0,7.81,2.0,Standard,288.92,28.7,No,Low_spent_Medium_value_payments,28.52,1
31,Mechanic,20825.75,6,5.0,33,3.0,21,11.0,7.3,11.0,Standard,2116.54,15.8,Yes,Low_spent_Medium_value_payments,331.11,0
31,Mechanic,20825.75,6,5.0,33,3.0,21,13.0,7.3,11.0,Standard,2116.54,15.1,Yes,Low_spent_Small_value_payments,358.91,0
36,Engineer,56614.2,9,10.0,33,7.0,49,11.0,11.23,13.0,Standard,2600.73,18.3,Yes,High_spent_Medium_value_payments,237.08,0
37,Teacher,61190.52,1,6.0,1,4.0,11,4.0,10.31,2.0,Good,1348.97,25.0,No,High_spent_Large_value_payments,509.04,1
38,Teacher,61190.52,1,6.0,1,4.0,15,5.0,10.31,2.0,Good,1348.97,25.4,No,High_spent_Large_value_payments,549.34,1
25,Journalist,14441.51,9,8.0,26,2.0,19,17.0,9.85,8.0,Bad,1336.31,13.5,Yes,Low_spent_Small_value_payments,268.59,1
26,Journalist,14441.51,9,8.0,26,2.0,15,17.0,9.85,8.0,Bad,1336.31,13.6,Yes,High_spent_Medium_value_payments,325.92,0
42,Teacher,63839.46,7,6.0,20,3.0,11,17.0,12.33,4.0,Standard,733.2,18.5,Yes,High_spent_Medium_value_payments,567.51,1
43,Teacher,63839.46,7,6.0,20,3.0,11,17.0,12.33,4.0,Standard,733.2,18.8,Yes,High_spent_Medium_value_payments,579.56,1
43,Teacher,63839.46,7,6.0,20,3.0,11,18.0,12.33,4.0,Standard,733.2,18.9,Yes,High_spent_Small_value_payments,435.17,1
33,Media_Manager,99425.4,8,5.0,13,4.0,13,12.0,3.6,8.0,Standard,892.49,15.1,Yes,Low_spent_Medium_value_payments,294.18,1
33,Media_Manager,99425.4,8,5.0,13,4.0,8,12.0,10.6,8.0,Standard,892.49,15.11,Yes,High_spent_Medium_value_payments,650.82,1
33,Media_Manager,99425.4,8,5.0,13,4.0,13,12.0,10.6,8.0,Standard,892.49,16.0,Yes,Low_spent_Large_value_payments,624.42,1
45,Engineer,31230.16,6,5.0,8,2.0,11,11.0,2.16,7.0,Good,758.88,28.0,No,High_spent_Medium_value_payments,434.54,1
45,Engineer,31230.16,6,5.0,8,2.0,7,11.0,2.16,7.0,Good,758.88,28.1,No,High_spent_Medium_value_payments,383.04,2
54,Developer,10563.445,7,5.0,12,1.0,16,17.0,4.2,1.0,Standard,984.62,16.8,No,Low_spent_Small_value_payments,327.44,1
54,Developer,10563.445,7,5.0,12,1.0,16,17.0,10.2,1.0,Standard,984.62,16.11,No,Low_spent_Medium_value_payments,304.37,1
54,Developer,10563.445,7,5.0,12,1.0,16,18.0,4.2,1.0,Standard,984.62,17.1,No,Low_spent_Medium_value_payments,271.91,1
15,Developer,60532.5,6,3.0,5,4.0,5,17.0,16.54,8.0,Standard,1475.77,6.4,Yes,High_spent_Medium_value_payments,438.06,1
15,Developer,60532.5,6,3.0,5,4.0,5,17.0,16.54,8.0,Standard,1475.77,6.6,Yes,Low_spent_Large_value_payments,294.83,1
16,Developer,60532.5,6,3.0,5,4.0,1,19.0,20.54,9.0,Standard,1475.77,6.9,Yes,High_spent_Medium_value_payments,405.37,1
16,Developer,60532.5,6,3.0,5,4.0,5,17.0,16.54,9.0,Standard,1475.77,6.1,Yes,Low_spent_Medium_value_payments,137.35,1
52,Entrepreneur,43312.78,4,1.0,3,1.0,11,6.0,3.24,2.0,Good,208.96,18.8,No,High_spent_Medium_value_payments,481.46,2
52,Entrepreneur,43312.78,4,1.0,3,1.0,11,6.0,3.24,2.0,Good,208.96,18.1,No,High_spent_Medium_value_payments,527.71,2
34,Journalist,19562.47,3,3.0,9,3.0,5,9.0,19.35,7.0,Standard,712.22,8.9,Yes,Low_spent_Small_value_payments,199.98,1
34,Journalist,19562.47,3,3.0,9,3.0,5,12.0,19.35,7.0,Standard,712.22,8.1,Yes,Low_spent_Large_value_payments,314.64,1
34,Journalist,19562.47,3,3.0,9,3.0,7,9.0,15.35,10.0,Standard,712.22,9.0,Yes,High_spent_Small_value_payments,364.41,1
43,Media_Manager,85324.44,5,7.0,18,3.0,15,13.0,18.22,3.0,Standard,713.09,28.1,Yes,Low_spent_Medium_value_payments,559.37,1
43,Media_Manager,85324.44,5,7.0,18,3.0,11,12.0,13.22,3.0,Standard,713.09,28.4,Yes,High_spent_Medium_value_payments,673.59,1
47,Developer,133214.25,3,3.0,2,3.0,10,11.0,9.48,6.0,Good,68.18,19.2,No,High_spent_Medium_value_payments,759.14,2
36,Mechanic,107392.74,5,5.0,6,1.0,28,20.0,7.689999999999999,4.0,Standard,248.84,19.1,Yes,Low_spent_Medium_value_payments,245.58,1
36,Mechanic,107392.74,5,5.0,6,1.0,30,20.0,10.69,4.0,Standard,248.84,19.11,Yes,High_spent_Small_value_payments,574.23,2
31,Writer,55197.81,6,4.0,23,2.0,20,20.0,14.17,4.0,Standard,1931.66,7.5,Yes,Low_spent_Small_value_payments,205.86,0
31,Writer,55197.81,6,4.0,23,2.0,20,20.0,8.17,4.0,Standard,1931.66,7.8,Yes,High_spent_Small_value_payments,472.42,0
31,Writer,55197.81,6,4.0,23,2.0,20,19.0,8.17,7.0,Standard,1931.66,7.9,Yes,Low_spent_Medium_value_payments,368.61,0
31,Writer,55197.81,6,4.0,23,2.0,18,17.0,8.17,7.0,Standard,1931.66,7.11,Yes,High_spent_Small_value_payments,418.46,0
17,Architect,14217.52,6,10.0,32,9.0,34,18.0,15.19,9.0,Bad,3306.24,2.1,Yes,High_spent_Medium_value_payments,269.77,1
17,Architect,14217.52,6,10.0,32,9.0,36,18.0,15.19,9.0,Bad,3306.24,2.11,Yes,High_spent_Small_value_payments,247.47,1
17,Architect,14217.52,6,10.0,32,9.0,36,18.0,15.19,13.0,Bad,3306.24,3.0,Yes,Low_spent_Small_value_payments,288.73,1
21,Doctor,47873.6,3,3.0,19,2.0,19,16.0,11.81,3.0,Standard,879.54,25.3,Yes,High_spent_Small_value_payments,467.91,1
21,Doctor,47873.6,3,3.0,19,2.0,19,17.0,14.81,3.0,Standard,879.54,25.5,Yes,High_spent_Medium_value_payments,510.86,1
15,Doctor,17927.6,8,5.0,34,6.0,54,23.0,5.37,7.0,Bad,1986.45,13.5,Yes,Low_spent_Small_value_payments,182.56,0
15,Doctor,17927.6,8,5.0,34,6.0,54,21.0,5.37,7.0,Bad,1986.45,13.7,Yes,Low_spent_Small_value_payments,247.08,0
15,Doctor,17927.6,8,5.0,34,6.0,51,21.0,5.37,7.0,Bad,1986.45,13.8,Yes,High_spent_Small_value_payments,241.71,1
15,Doctor,17927.6,8,5.0,34,6.0,54,21.0,3.37,8.0,Bad,1986.45,13.9,Yes,Low_spent_Large_value_payments,219.05,1
55,Architect,12155.275,7,3.0,9,1.0,11,13.0,15.74,3.0,Standard,786.65,31.1,Yes,High_spent_Medium_value_payments,335.13,1
55,Architect,12155.275,7,3.0,9,1.0,12,15.0,15.74,3.0,Standard,786.65,31.11,Yes,Low_spent_Small_value_payments,345.25,1
55,Architect,12155.275,7,3.0,9,1.0,16,15.0,15.74,5.0,Standard,786.65,32.3,Yes,Low_spent_Small_value_payments,299.92,1
55,Entrepreneur,69823.72,4,2.0,3,4.0,8,1.0,10.97,2.0,Good,163.11,27.1,No,High_spent_Medium_value_payments,615.76,2
55,Entrepreneur,69823.72,4,2.0,3,4.0,8,1.0,6.97,2.0,Good,163.11,27.11,No,High_spent_Medium_value_payments,481.02,2
55,Entrepreneur,69823.72,4,2.0,3,4.0,8,1.0,6.97,5.0,Good,163.11,28.0,No,Low_spent_Small_value_payments,38.95,2
55,Entrepreneur,69823.72,4,2.0,3,4.0,8,1.0,6.97,5.0,Good,163.11,28.4,No,High_spent_Medium_value_payments,564.38,1
55,Media_Manager,67850.16,5,6.0,10,3.0,23,18.0,1.17,5.0,Standard,654.06,33.0,No,High_spent_Large_value_payments,646.5,1
55,Media_Manager,67850.16,5,6.0,10,3.0,23,16.0,1.17,5.0,Standard,654.06,33.3,No,High_spent_Small_value_payments,530.51,1
33,Engineer,36237.51,7,3.0,15,3.0,19,20.0,19.68,7.0,Standard,588.79,19.5,Yes,Low_spent_Small_value_payments,321.5,1
34,Engineer,36237.51,7,3.0,15,3.0,19,21.0,19.68,7.0,Standard,588.79,19.8,Yes,High_spent_Medium_value_payments,379.93,1
14,Manager,8871.555,8,7.0,20,9.0,22,23.0,5.72,9.0,Bad,1584.64,15.7,Yes,High_spent_Medium_value_payments,262.2,0
14,Manager,8871.555,8,7.0,20,9.0,22,22.0,5.72,9.0,Bad,1584.64,15.9,Yes,Low_spent_Small_value_payments,294.87,0
27,Musician,38868.12,3,4.0,1,1.0,3,1.0,1.51,3.0,Good,1150.03,24.5,No,Low_spent_Medium_value_payments,312.3,2
27,Musician,38868.12,3,4.0,1,1.0,3,4.0,1.51,3.0,Good,1150.03,24.7,No,Low_spent_Medium_value_payments,302.38,2
27,Musician,38868.12,3,4.0,1,1.0,3,1.0,1.51,3.0,Good,1150.03,24.8,No,High_spent_Medium_value_payments,463.14,2
28,Musician,38868.12,3,4.0,1,1.0,3,2.0,1.51,4.0,Good,1150.03,24.11,No,Low_spent_Small_value_payments,226.12,2
24,Media_Manager,67726.17,8,7.0,20,2.0,33,9.0,8.76,1.0,Standard,337.25,24.9,Yes,High_spent_Medium_value_payments,507.02,1
24,Media_Manager,67726.17,8,7.0,20,2.0,29,9.0,4.76,1.0,Standard,337.25,24.1,Yes,High_spent_Medium_value_payments,656.4,1
24,Media_Manager,67726.17,8,7.0,20,2.0,29,9.0,8.76,5.0,Standard,337.25,25.3,Yes,High_spent_Medium_value_payments,516.83,1
18,Media_Manager,69642.0,2,2.0,12,1.0,3,8.0,7.41,4.0,Good,203.56,21.3,No,High_spent_Large_value_payments,699.19,2
19,Media_Manager,69642.0,2,2.0,12,1.0,7,6.0,7.41,4.0,Good,203.56,21.5,No,High_spent_Medium_value_payments,549.89,2
19,Media_Manager,69642.0,2,2.0,12,1.0,3,8.0,12.41,9.0,Good,203.56,21.6,No,Low_spent_Large_value_payments,496.01,2
28,Media_Manager,15021.48,6,5.0,15,4.0,54,9.0,5.75,10.0,Standard,1277.01,15.6,Yes,High_spent_Large_value_payments,325.88,0
28,Media_Manager,15021.48,6,5.0,15,4.0,55,9.0,9.75,10.0,Standard,1277.01,15.7,Yes,Low_spent_Small_value_payments,298.05,0
32,Engineer,17780.69,7,7.0,15,7.0,9,9.0,9.08,5.0,Standard,2615.51,10.2,Yes,Low_spent_Small_value_payments,264.5,1
45,Engineer,20591.2,4,3.0,19,3.0,4,10.0,8.56,11.0,Standard,438.75,8.9,Yes,High_spent_Medium_value_payments,302.52,2
29,Mechanic,68667.56,7,6.0,21,3.0,26,9.0,15.03,7.0,Standard,1384.94,9.4,Yes,High_spent_Large_value_payments,550.92,0
29,Mechanic,68667.56,7,6.0,21,3.0,26,9.0,15.03,7.0,Standard,1384.94,9.6,Yes,High_spent_Medium_value_payments,624.08,0
19,Media_Manager,68845.08,10,7.0,20,6.0,28,22.0,2.7,8.0,Bad,1498.12,15.2,Yes,High_spent_Small_value_payments,285.18,0
19,Media_Manager,68845.08,10,7.0,20,6.0,28,22.0,2.7,11.0,Bad,1498.12,15.4,Yes,High_spent_Large_value_payments,450.67,0
19,Media_Manager,68845.08,10,7.0,20,6.0,28,22.0,2.7,11.0,Bad,1498.12,15.5,Yes,High_spent_Small_value_payments,294.27,1
20,Media_Manager,68845.08,10,7.0,20,6.0,28,20.0,2.7,11.0,Bad,1498.12,15.9,Yes,High_spent_Large_value_payments,442.32,0
48,Mechanic,124814.04,1,3.0,7,2.0,26,2.0,1.3600000000000003,6.0,Good,660.33,22.9,No,Low_spent_Large_value_payments,248.7,1
32,Journalist,25701.69,3,7.0,11,3.0,30,14.0,11.22,3.0,Standard,315.0,23.2,No,Low_spent_Large_value_payments,264.55,1
33,Journalist,25701.69,3,7.0,11,3.0,30,14.0,13.22,3.0,Standard,315.0,23.7,No,High_spent_Small_value_payments,369.16,1
33,Journalist,25701.69,3,7.0,11,3.0,30,14.0,11.22,3.0,Standard,315.0,23.8,No,High_spent_Small_value_payments,287.91,1
33,Journalist,25701.69,3,7.0,11,3.0,30,11.0,11.22,3.0,Standard,315.0,23.9,No,Low_spent_Small_value_payments,357.01,1
28,Mechanic,14520.69,7,10.0,32,7.0,15,23.0,15.62,6.0,Bad,2921.07,5.11,Yes,High_spent_Small_value_payments,290.42,1
28,Mechanic,14520.69,7,10.0,32,7.0,15,23.0,15.62,6.0,Bad,2921.07,6.0,Yes,Low_spent_Small_value_payments,273.54,1
28,Mechanic,14520.69,7,10.0,32,7.0,15,24.0,15.62,6.0,Bad,2921.07,6.1,Yes,Low_spent_Small_value_payments,176.24,1
30,Architect,70939.34,5,6.0,14,3.0,25,14.0,2.390000000000001,7.0,Standard,261.42,17.1,Yes,Low_spent_Small_value_payments,19.26,1
30,Architect,70939.34,5,6.0,14,3.0,25,14.0,13.39,7.0,Standard,261.42,18.0,Yes,Low_spent_Large_value_payments,418.95,1
30,Architect,70939.34,5,6.0,14,3.0,29,14.0,8.39,7.0,Standard,261.42,18.2,Yes,High_spent_Medium_value_payments,422.38,1
15,Journalist,44985.72,6,4.0,15,4.0,27,18.0,13.76,9.0,Standard,378.94,16.8,Yes,High_spent_Medium_value_payments,363.65,1
14,Architect,17206.61,10,8.0,33,8.0,38,18.0,1.85,10.0,Bad,3218.04,9.4,Yes,High_spent_Medium_value_payments,299.89,1
14,Architect,17206.61,10,8.0,33,8.0,38,17.0,1.85,10.0,Bad,3218.04,9.6,Yes,Low_spent_Large_value_payments,304.1,1
20,Doctor,59681.56,6,3.0,6,3.0,17,20.0,7.99,5.0,Standard,55.92,18.11,No,High_spent_Medium_value_payments,442.81,1
35,Accountant,28163.57,6,6.0,16,6.0,14,9.0,8.96,5.0,Standard,58.26,17.7,Yes,Low_spent_Medium_value_payments,367.66,1
35,Accountant,28163.57,6,6.0,16,6.0,14,9.0,3.960000000000001,5.0,Standard,58.26,17.9,Yes,High_spent_Medium_value_payments,344.28,1
41,Media_Manager,39314.02,7,7.0,22,5.0,47,14.0,13.75,6.0,Standard,2554.65,11.8,Yes,High_spent_Large_value_payments,419.05,0
28,Developer,73623.22,5,3.0,5,2.0,8,10.0,17.52,4.0,Good,74.48,31.8,No,High_spent_Medium_value_payments,663.53,1
28,Developer,73623.22,5,3.0,5,2.0,11,12.0,11.52,4.0,Good,74.48,31.9,No,Low_spent_Medium_value_payments,340.47,2
28,Developer,73623.22,5,3.0,5,2.0,11,10.0,10.52,4.0,Good,74.48,31.1,No,Low_spent_Large_value_payments,577.33,2
28,Developer,73623.22,5,3.0,5,2.0,11,10.0,10.52,4.0,Good,74.48,31.11,No,Low_spent_Small_value_payments,354.67,2
35,Mechanic,33645.24,4,6.0,2,3.0,8,10.0,3.4700000000000006,4.0,Good,1162.68,16.4,No,High_spent_Small_value_payments,405.84,1
36,Mechanic,33645.24,4,6.0,2,3.0,8,12.0,10.47,9.0,Good,1162.68,16.9,No,Low_spent_Small_value_payments,408.24,2
36,Mechanic,33645.24,4,6.0,2,3.0,8,14.0,14.47,9.0,Good,1162.68,16.1,No,High_spent_Medium_value_payments,353.02,2
40,Musician,54167.61,8,8.0,24,6.0,51,18.0,12.41,13.0,Bad,2145.42,19.5,Yes,Low_spent_Medium_value_payments,46.47,0
40,Musician,54167.61,8,8.0,24,6.0,48,21.0,12.41,13.0,Bad,2145.42,19.6,Yes,Low_spent_Large_value_payments,230.02,0
33,Accountant,8489.19,6,10.0,20,6.0,23,19.0,22.25,10.0,Bad,3358.6,11.2,Yes,Low_spent_Small_value_payments,293.47,1
33,Accountant,8489.19,6,10.0,20,6.0,23,16.0,25.25,10.0,Bad,3358.6,11.3,Yes,High_spent_Large_value_payments,289.25,1
33,Accountant,8489.19,6,10.0,20,6.0,22,19.0,25.25,13.0,Bad,3358.6,11.5,Yes,High_spent_Small_value_payments,292.24,1
15,Entrepreneur,15984.15,5,7.0,34,7.0,27,14.0,17.77,11.0,Standard,1412.45,7.2,Yes,High_spent_Small_value_payments,241.75,0
16,Entrepreneur,15984.15,5,7.0,34,7.0,25,14.0,15.77,11.0,Standard,1412.45,7.5,Yes,Low_spent_Small_value_payments,240.45,0
14,Manager,16873.05,6,8.0,21,7.0,36,23.0,2.67,7.0,Bad,3600.43,6.2,Yes,Low_spent_Small_value_payments,169.91,0
14,Manager,16873.05,6,8.0,21,7.0,39,23.0,9.67,7.0,Bad,3600.43,6.4,Yes,Low_spent_Medium_value_payments,254.31,0
14,Manager,16873.05,6,8.0,21,7.0,36,23.0,2.67,11.0,Bad,3600.43,6.6,Yes,Low_spent_Medium_value_payments,247.41,0
14,Manager,16873.05,6,8.0,21,7.0,37,23.0,2.67,11.0,Bad,3600.43,6.7,Yes,Low_spent_Medium_value_payments,281.06,1
15,Manager,16873.05,6,8.0,21,7.0,40,22.0,2.67,11.0,Bad,3600.43,6.8,Yes,Low_spent_Medium_value_payments,206.24,0
14,Doctor,38980.76,8,8.0,25,9.0,29,16.0,13.43,10.0,Bad,2927.1,3.5,Yes,Low_spent_Medium_value_payments,140.18,1
14,Doctor,38980.76,8,8.0,25,9.0,27,17.0,9.43,10.0,Bad,2927.1,3.7,Yes,High_spent_Medium_value_payments,282.58,1
15,Doctor,38980.76,8,8.0,25,9.0,27,16.0,16.43,10.0,Bad,2927.1,3.11,Yes,High_spent_Large_value_payments,342.75,1
29,Mechanic,59438.88,10,8.0,31,7.0,47,20.0,2.42,12.0,Bad,2376.31,6.3,Yes,High_spent_Small_value_payments,330.98,0
30,Mechanic,59438.88,10,8.0,31,7.0,47,21.0,8.42,12.0,Bad,2376.31,6.8,Yes,High_spent_Medium_value_payments,424.22,0
49,Developer,44066.78,5,4.0,6,4.0,8,7.0,6.29,2.0,Good,289.59,32.1,No,Low_spent_Medium_value_payments,277.84,2
49,Developer,44066.78,5,4.0,6,4.0,8,7.0,6.29,2.0,Good,289.59,32.3,No,High_spent_Large_value_payments,453.88,2
49,Developer,44066.78,5,4.0,6,4.0,8,5.0,6.29,2.0,Good,289.59,32.5,No,High_spent_Medium_value_payments,439.56,2
49,Developer,44066.78,5,4.0,6,4.0,8,7.0,6.29,2.0,Good,289.59,32.6,No,High_spent_Small_value_payments,416.23,2
22,Lawyer,44164.8,8,7.0,14,4.0,16,10.0,9.08,7.0,Standard,1598.33,7.6,Yes,High_spent_Large_value_payments,437.23,0
22,Lawyer,44164.8,8,7.0,14,4.0,16,12.0,12.08,7.0,Standard,1598.33,7.7,Yes,Low_spent_Small_value_payments,234.18,0
22,Lawyer,44164.8,8,7.0,14,4.0,15,7.0,6.08,7.0,Standard,1598.33,7.8,Yes,High_spent_Medium_value_payments,370.15,0
22,Lawyer,44164.8,8,7.0,14,4.0,16,10.0,9.08,7.0,Standard,1598.33,7.9,Yes,Low_spent_Medium_value_payments,190.96,1
50,Accountant,97688.4,6,7.0,13,2.0,11,20.0,3.63,1.0,Standard,1299.16,26.9,No,High_spent_Large_value_payments,727.53,1
51,Accountant,97688.4,6,7.0,13,2.0,13,20.0,4.63,1.0,Standard,1299.16,27.1,No,High_spent_Small_value_payments,539.46,1
34,Manager,22438.27,7,7.0,9,4.0,14,13.0,8.24,3.0,Standard,167.57,28.1,No,Low_spent_Large_value_payments,251.54,1
34,Manager,22438.27,7,7.0,9,4.0,16,12.0,11.24,3.0,Standard,167.57,28.11,No,High_spent_Small_value_payments,323.0,1
34,Manager,22438.27,7,7.0,9,4.0,17,13.0,11.24,3.0,Standard,167.57,29.0,No,Low_spent_Large_value_payments,330.09,1
20,Entrepreneur,16684.91,8,8.0,27,7.0,52,24.0,6.22,11.0,Bad,2588.85,5.6,Yes,Low_spent_Small_value_payments,262.2,0
33,Doctor,37648.1,6,6.0,19,6.0,23,15.0,2.59,6.0,Bad,2316.79,9.1,Yes,High_spent_Small_value_payments,362.4,0
33,Doctor,37648.1,6,6.0,19,6.0,19,15.0,2.59,6.0,Bad,2316.79,10.0,Yes,Low_spent_Small_value_payments,269.21,0
44,Entrepreneur,18260.43,3,6.0,15,7.0,23,16.0,11.21,5.0,Standard,1709.16,18.2,Yes,Low_spent_Large_value_payments,267.44,1
21,Manager,39608.9,6,5.0,31,9.0,54,15.0,4.96,9.0,Bad,2947.72,14.3,Yes,High_spent_Medium_value_payments,255.68,0
26,Developer,56285.44,5,5.0,12,3.0,10,5.0,8.25,4.0,Good,29.18,21.2,No,High_spent_Medium_value_payments,435.18,1
26,Developer,56285.44,5,5.0,12,3.0,10,1.0,8.25,4.0,Good,29.18,21.3,No,High_spent_Large_value_payments,534.76,0
26,Developer,56285.44,5,5.0,12,3.0,10,4.0,8.25,5.0,Good,29.18,21.8,No,Low_spent_Medium_value_payments,528.88,1
30,Manager,120671.25,4,3.0,3,4.0,1,9.0,10.96,3.0,Good,755.16,15.1,No,Low_spent_Medium_value_payments,38.27,2
14,Media_Manager,87786.15,5,5.0,13,1.0,28,16.0,10.02,5.0,Standard,1428.48,17.4,Yes,Low_spent_Small_value_payments,660.65,1
24,Journalist,44640.32,3,6.0,1,4.0,4,10.0,10.19,2.0,Good,700.43,18.9,No,High_spent_Small_value_payments,253.94,1
24,Journalist,44640.32,3,6.0,1,4.0,4,7.0,10.19,2.0,Good,700.43,18.11,No,Low_spent_Small_value_payments,224.91,2
24,Journalist,44640.32,3,6.0,1,4.0,4,10.0,10.19,5.0,Good,700.43,19.1,No,Low_spent_Medium_value_payments,436.25,1
25,Journalist,44640.32,3,6.0,1,4.0,4,10.0,10.19,5.0,Good,700.43,19.4,No,Low_spent_Small_value_payments,123.54,1
47,Mechanic,29085.38,3,5.0,16,4.0,30,12.0,15.71,2.0,Standard,328.7,24.8,Yes,Low_spent_Small_value_payments,335.43,1
47,Mechanic,29085.38,3,5.0,16,4.0,30,15.0,15.71,2.0,Standard,328.7,24.9,Yes,Low_spent_Small_value_payments,166.41,1
47,Mechanic,29085.38,3,5.0,16,4.0,34,12.0,15.71,2.0,Standard,328.7,24.1,Yes,Low_spent_Large_value_payments,226.19,1
38,Teacher,78385.2,9,5.0,21,8.0,33,16.0,17.31,10.0,Bad,3276.46,8.8,Yes,High_spent_Small_value_payments,131.0,1
38,Teacher,78385.2,9,5.0,21,8.0,33,16.0,17.31,13.0,Bad,3276.46,9.3,Yes,High_spent_Large_value_payments,301.81,1
38,Scientist,73656.76,5,7.0,8,2.0,9,5.0,5.76,1.0,Good,777.97,31.6,No,Low_spent_Medium_value_payments,513.98,1
38,Scientist,73656.76,5,7.0,8,2.0,9,7.0,5.76,1.0,Good,777.97,31.8,No,Low_spent_Medium_value_payments,623.22,1
39,Media_Manager,20127.115,4,4.0,8,2.0,14,8.0,7.59,4.0,Good,328.91,17.1,No,High_spent_Small_value_payments,320.97,1
40,Media_Manager,20127.115,4,4.0,8,2.0,6,8.0,7.59,5.0,Good,328.91,18.0,No,Low_spent_Medium_value_payments,265.64,0
40,Media_Manager,20127.115,4,4.0,8,2.0,9,8.0,10.59,5.0,Good,328.91,18.1,No,High_spent_Large_value_payments,376.7,0
40,Media_Manager,20127.115,4,4.0,8,2.0,9,11.0,10.59,5.0,Good,328.91,18.2,No,Low_spent_Small_value_payments,350.02,0
49,Writer,41235.33,3,3.0,1,3.0,11,3.0,3.93,2.0,Good,734.69,16.7,No,High_spent_Medium_value_payments,448.45,1
49,Writer,41235.33,3,3.0,1,3.0,12,3.0,3.93,2.0,Good,734.69,16.9,No,Low_spent_Medium_value_payments,321.4,1
49,Writer,41235.33,3,3.0,1,3.0,11,3.0,5.93,2.0,Good,734.69,17.0,No,Low_spent_Large_value_payments,229.62,1
